Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
416,1,2013-04-01,0,0,0,0,b,0
458,1,2013-04-01,0,0,0,0,b,1
511,1,2013-04-01,0,0,0,0,b,1
574,1,2013-04-01,0,0,0,0,b,1
576,1,2013-04-01,0,0,0,0,b,1
723,1,2013-04-01,0,0,0,0,b,1
840,1,2013-04-01,0,0,0,0,b,1
905,1,2013-04-01,0,0,0,0,b,1
4,7,2013-03-31,0,0,0,0,0,0
352,7,2013-03-31,0,0,0,0,0,0
416,7,2013-03-31,0,0,0,0,0,0
458,7,2013-03-31,0,0,0,0,0,0
511,7,2013-03-31,0,0,0,0,0,0
574,7,2013-03-31,0,0,0,0,0,0
576,7,2013-03-31,0,0,0,0,0,0
723,7,2013-03-31,0,0,0,0,0,0
840,7,2013-03-31,0,0,0,0,0,0
905,7,2013-03-31,0,0,0,0,0,0
4,6,2013-03-30,14669,2077,1,0,0,0
352,6,2013-03-30,11159,1005,1,0,0,0
416,6,2013-03-30,12922,1705,1,0,0,0
458,6,2013-03-30,12288,1158,1,0,0,0
511,6,2013-03-30,6745,1002,1,0,0,0
574,6,2013-03-30,10809,886,1,0,0,0
576,6,2013-03-30,10295,1434,1,0,0,0
723,6,2013-03-30,9060,745,1,0,0,0
840,6,2013-03-30,5759,849,1,0,0,0
905,6,2013-03-30,13132,1831,1,0,0,0
4,5,2013-03-29,0,0,0,1,b,1
352,5,2013-03-29,0,0,0,1,b,1
416,5,2013-03-29,0,0,0,1,b,0
458,5,2013-03-29,0,0,0,1,b,1
511,5,2013-03-29,0,0,0,1,b,1
574,5,2013-03-29,0,0,0,1,b,1
576,5,2013-03-29,0,0,0,1,b,1
723,5,2013-03-29,0,0,0,1,b,1
840,5,2013-03-29,0,0,0,1,b,1
905,5,2013-03-29,0,0,0,1,b,1
4,4,2013-03-28,16910,2096,1,1,0,1
352,4,2013-03-28,12211,1032,1,1,0,1
416,4,2013-03-28,15181,1851,1,1,0,0
458,4,2013-03-28,10768,948,1,1,0,1
511,4,2013-03-28,7298,1029,1,1,0,1
574,4,2013-03-28,12038,898,1,1,0,1
576,4,2013-03-28,11096,1413,1,1,0,1
723,4,2013-03-28,8508,686,1,1,0,1
840,4,2013-03-28,9795,1308,1,1,0,1
905,4,2013-03-28,14234,1954,1,1,0,1
4,3,2013-03-27,11014,1491,1,1,0,1
352,3,2013-03-27,10101,850,1,1,0,1
416,3,2013-03-27,13618,1646,1,1,0,0
458,3,2013-03-27,8611,821,1,1,0,1
511,3,2013-03-27,5838,863,1,1,0,1
574,3,2013-03-27,11206,842,1,1,0,1
576,3,2013-03-27,8013,1042,1,1,0,1
723,3,2013-03-27,7262,587,1,1,0,1
840,3,2013-03-27,9939,1275,1,1,0,1
905,3,2013-03-27,13678,1810,1,1,0,1
4,2,2013-03-26,10381,1417,1,1,0,1
352,2,2013-03-26,8597,718,1,1,0,1
416,2,2013-03-26,13117,1549,1,1,0,0
458,2,2013-03-26,7616,766,1,1,0,1
511,2,2013-03-26,5486,815,1,1,0,1
574,2,2013-03-26,10771,781,1,1,0,1
576,2,2013-03-26,8438,1118,1,1,0,1
723,2,2013-03-26,6798,516,1,1,0,1
840,2,2013-03-26,9677,1329,1,1,0,1
905,2,2013-03-26,13284,1902,1,1,0,1
4,1,2013-03-25,11548,1599,1,1,0,1
352,1,2013-03-25,8958,740,1,1,0,1
416,1,2013-03-25,15007,1725,1,1,0,0
458,1,2013-03-25,9240,873,1,1,0,1
511,1,2013-03-25,7105,929,1,1,0,1
574,1,2013-03-25,12376,863,1,1,0,1
576,1,2013-03-25,10139,1249,1,1,0,1
723,1,2013-03-25,7758,596,1,1,0,1
840,1,2013-03-25,10554,1337,1,1,0,1
905,1,2013-03-25,15496,1962,1,1,0,1
4,7,2013-03-24,0,0,0,0,0,0
352,7,2013-03-24,0,0,0,0,0,0
416,7,2013-03-24,0,0,0,0,0,0
458,7,2013-03-24,0,0,0,0,0,0
511,7,2013-03-24,0,0,0,0,0,1
574,7,2013-03-24,0,0,0,0,0,0
576,7,2013-03-24,0,0,0,0,0,0
723,7,2013-03-24,0,0,0,0,0,0
840,7,2013-03-24,0,0,0,0,0,1
905,7,2013-03-24,0,0,0,0,0,0
4,6,2013-03-23,9875,1455,1,0,0,0
352,6,2013-03-23,5984,590,1,0,0,0
416,6,2013-03-23,9558,1291,1,0,0,0
458,6,2013-03-23,9774,958,1,0,0,0
511,6,2013-03-23,5360,790,1,0,0,1
574,6,2013-03-23,7858,639,1,0,0,0
576,6,2013-03-23,7133,1009,1,0,0,0
723,6,2013-03-23,6336,541,1,0,0,0
840,6,2013-03-23,3659,582,1,0,0,1
905,6,2013-03-23,9771,1403,1,0,0,0
4,5,2013-03-22,10190,1449,1,1,0,0
352,5,2013-03-22,8086,724,1,1,0,0
416,5,2013-03-22,10897,1369,1,1,0,0
458,5,2013-03-22,7653,751,1,1,0,0
511,5,2013-03-22,5642,846,1,1,0,1
574,5,2013-03-22,7876,619,1,1,0,0
576,5,2013-03-22,7159,990,1,1,0,0
723,5,2013-03-22,6347,539,1,1,0,0
840,5,2013-03-22,7768,1011,1,1,0,1
905,5,2013-03-22,11117,1590,1,1,0,0
4,4,2013-03-21,9466,1314,1,1,0,0
352,4,2013-03-21,6761,630,1,1,0,0
416,4,2013-03-21,11035,1365,1,1,0,0
458,4,2013-03-21,7113,705,1,1,0,0
511,4,2013-03-21,5245,792,1,1,0,1
574,4,2013-03-21,8091,646,1,1,0,0
576,4,2013-03-21,6582,925,1,1,0,0
723,4,2013-03-21,5405,460,1,1,0,0
840,4,2013-03-21,8200,1126,1,1,0,1
905,4,2013-03-21,11320,1618,1,1,0,0
4,3,2013-03-20,9149,1307,1,1,0,0
352,3,2013-03-20,6451,565,1,1,0,0
416,3,2013-03-20,11413,1416,1,1,0,0
458,3,2013-03-20,6933,676,1,1,0,0
511,3,2013-03-20,5084,749,1,1,0,1
574,3,2013-03-20,8083,645,1,1,0,0
576,3,2013-03-20,7411,985,1,1,0,0
723,3,2013-03-20,5730,460,1,1,0,0
840,3,2013-03-20,8079,1134,1,1,0,1
905,3,2013-03-20,8315,1224,1,1,0,0
4,2,2013-03-19,10301,1393,1,1,0,0
352,2,2013-03-19,7003,634,1,1,0,0
416,2,2013-03-19,11678,1395,1,1,0,0
458,2,2013-03-19,7426,727,1,1,0,0
511,2,2013-03-19,5906,828,1,1,0,1
574,2,2013-03-19,9546,724,1,1,0,0
576,2,2013-03-19,7042,921,1,1,0,0
723,2,2013-03-19,6189,513,1,1,0,0
840,2,2013-03-19,9085,1188,1,1,0,1
905,2,2013-03-19,11523,1667,1,1,0,0
4,1,2013-03-18,11643,1550,1,1,0,0
352,1,2013-03-18,5674,462,1,1,0,0
416,1,2013-03-18,13161,1460,1,1,0,0
458,1,2013-03-18,8647,796,1,1,0,0
511,1,2013-03-18,6770,920,1,1,0,1
574,1,2013-03-18,12603,824,1,1,0,0
576,1,2013-03-18,9979,1188,1,1,0,0
723,1,2013-03-18,7722,592,1,1,0,0
840,1,2013-03-18,10511,1352,1,1,0,1
905,1,2013-03-18,15789,2100,1,1,0,0
4,7,2013-03-17,0,0,0,0,0,0
352,7,2013-03-17,0,0,0,0,0,0
416,7,2013-03-17,0,0,0,0,0,0
458,7,2013-03-17,0,0,0,0,0,0
511,7,2013-03-17,0,0,0,0,0,0
574,7,2013-03-17,0,0,0,0,0,0
576,7,2013-03-17,0,0,0,0,0,0
723,7,2013-03-17,0,0,0,0,0,0
840,7,2013-03-17,0,0,0,0,0,0
905,7,2013-03-17,0,0,0,0,0,0
4,6,2013-03-16,9446,1520,1,0,0,0
352,6,2013-03-16,5827,610,1,0,0,0
416,6,2013-03-16,9792,1266,1,0,0,0
458,6,2013-03-16,10116,936,1,0,0,0
511,6,2013-03-16,5448,814,1,0,0,0
574,6,2013-03-16,7385,611,1,0,0,0
576,6,2013-03-16,6552,1016,1,0,0,0
723,6,2013-03-16,6711,573,1,0,0,0
840,6,2013-03-16,4278,640,1,0,0,0
905,6,2013-03-16,9383,1446,1,0,0,0
4,5,2013-03-15,7849,1145,1,0,0,0
352,5,2013-03-15,6870,689,1,0,0,0
416,5,2013-03-15,9200,1235,1,0,0,1
458,5,2013-03-15,7427,654,1,0,0,0
511,5,2013-03-15,5762,842,1,0,0,0
574,5,2013-03-15,7218,593,1,0,0,0
576,5,2013-03-15,5128,806,1,0,0,0
723,5,2013-03-15,5607,477,1,0,0,0
840,5,2013-03-15,6863,1054,1,0,0,0
905,5,2013-03-15,8266,1306,1,0,0,0
4,4,2013-03-14,7112,1122,1,0,0,0
352,4,2013-03-14,5922,610,1,0,0,0
416,4,2013-03-14,8210,1142,1,0,0,1
458,4,2013-03-14,5316,541,1,0,0,0
511,4,2013-03-14,5434,785,1,0,0,0
574,4,2013-03-14,6369,554,1,0,0,0
576,4,2013-03-14,5137,802,1,0,0,0
723,4,2013-03-14,4730,400,1,0,0,0
840,4,2013-03-14,6798,1020,1,0,0,0
905,4,2013-03-14,7568,1277,1,0,0,0
4,3,2013-03-13,7522,1167,1,0,0,0
352,3,2013-03-13,5487,560,1,0,0,0
416,3,2013-03-13,7378,1015,1,0,0,1
458,3,2013-03-13,4924,513,1,0,0,0
511,3,2013-03-13,4714,742,1,0,0,0
574,3,2013-03-13,5858,519,1,0,0,0
576,3,2013-03-13,5290,828,1,0,0,0
723,3,2013-03-13,4459,389,1,0,0,0
840,3,2013-03-13,6434,988,1,0,0,0
905,3,2013-03-13,8207,1274,1,0,0,0
4,2,2013-03-12,7676,1150,1,0,0,0
352,2,2013-03-12,5603,589,1,0,0,0
416,2,2013-03-12,8130,1134,1,0,0,1
458,2,2013-03-12,2527,292,1,0,0,0
511,2,2013-03-12,5380,805,1,0,0,0
574,2,2013-03-12,5753,501,1,0,0,0
576,2,2013-03-12,4747,743,1,0,0,0
723,2,2013-03-12,2970,239,1,0,0,0
840,2,2013-03-12,7454,1128,1,0,0,0
905,2,2013-03-12,5672,944,1,0,0,0
4,1,2013-03-11,8395,1301,1,0,0,0
352,1,2013-03-11,5943,603,1,0,0,0
416,1,2013-03-11,7123,895,1,0,0,1
458,1,2013-03-11,5405,565,1,0,0,0
511,1,2013-03-11,5342,839,1,0,0,0
574,1,2013-03-11,7080,592,1,0,0,0
576,1,2013-03-11,4564,749,1,0,0,0
723,1,2013-03-11,6315,495,1,0,0,0
840,1,2013-03-11,6877,1065,1,0,0,0
905,1,2013-03-11,8268,1262,1,0,0,0
4,7,2013-03-10,0,0,0,0,0,0
352,7,2013-03-10,0,0,0,0,0,0
416,7,2013-03-10,0,0,0,0,0,0
458,7,2013-03-10,0,0,0,0,0,0
511,7,2013-03-10,0,0,0,0,0,0
574,7,2013-03-10,0,0,0,0,0,0
576,7,2013-03-10,0,0,0,0,0,0
723,7,2013-03-10,0,0,0,0,0,0
840,7,2013-03-10,0,0,0,0,0,0
905,7,2013-03-10,0,0,0,0,0,0
4,6,2013-03-09,9936,1479,1,0,0,0
352,6,2013-03-09,6444,640,1,0,0,0
416,6,2013-03-09,7647,1022,1,0,0,0
458,6,2013-03-09,9456,992,1,0,0,0
511,6,2013-03-09,5416,790,1,0,0,0
574,6,2013-03-09,7074,643,1,0,0,0
576,6,2013-03-09,5876,890,1,0,0,0
723,6,2013-03-09,6139,538,1,0,0,0
840,6,2013-03-09,4133,588,1,0,0,0
905,6,2013-03-09,8018,1193,1,0,0,0
4,5,2013-03-08,10245,1440,1,1,0,0
352,5,2013-03-08,7857,729,1,1,0,0
416,5,2013-03-08,9311,1170,1,1,0,1
458,5,2013-03-08,7628,734,1,1,0,0
511,5,2013-03-08,5490,798,1,1,0,0
574,5,2013-03-08,8925,645,1,1,0,0
576,5,2013-03-08,6503,956,1,1,0,0
723,5,2013-03-08,5935,509,1,1,0,0
840,5,2013-03-08,7500,1080,1,1,0,0
905,5,2013-03-08,11621,1724,1,1,0,0
4,4,2013-03-07,9190,1322,1,1,0,0
352,4,2013-03-07,7026,658,1,1,0,0
416,4,2013-03-07,11027,1308,1,1,0,1
458,4,2013-03-07,6671,655,1,1,0,0
511,4,2013-03-07,5880,822,1,1,0,0
574,4,2013-03-07,8994,648,1,1,0,0
576,4,2013-03-07,7514,1054,1,1,0,0
723,4,2013-03-07,6186,506,1,1,0,0
840,4,2013-03-07,8974,1219,1,1,0,0
905,4,2013-03-07,10651,1633,1,1,0,0
4,3,2013-03-06,9357,1338,1,1,0,0
352,3,2013-03-06,6734,641,1,1,0,0
416,3,2013-03-06,10460,1296,1,1,0,1
458,3,2013-03-06,6730,663,1,1,0,0
511,3,2013-03-06,5802,828,1,1,0,0
574,3,2013-03-06,9179,678,1,1,0,0
576,3,2013-03-06,8134,1080,1,1,0,0
723,3,2013-03-06,6315,498,1,1,0,0
840,3,2013-03-06,8456,1179,1,1,0,0
905,3,2013-03-06,11893,1718,1,1,0,0
4,2,2013-03-05,9844,1397,1,1,0,0
352,2,2013-03-05,6451,627,1,1,0,0
416,2,2013-03-05,12207,1450,1,1,0,1
458,2,2013-03-05,7700,753,1,1,0,0
511,2,2013-03-05,5865,805,1,1,0,0
574,2,2013-03-05,9532,695,1,1,0,0
576,2,2013-03-05,9124,1154,1,1,0,0
723,2,2013-03-05,6118,522,1,1,0,0
840,2,2013-03-05,9405,1312,1,1,0,0
905,2,2013-03-05,12466,1836,1,1,0,0
4,1,2013-03-04,13382,1658,1,1,0,0
352,1,2013-03-04,8785,759,1,1,0,0
416,1,2013-03-04,14922,1733,1,1,0,1
458,1,2013-03-04,9941,849,1,1,0,0
511,1,2013-03-04,7347,967,1,1,0,0
574,1,2013-03-04,12129,844,1,1,0,0
576,1,2013-03-04,11434,1395,1,1,0,0
723,1,2013-03-04,7470,606,1,1,0,0
840,1,2013-03-04,11010,1407,1,1,0,0
905,1,2013-03-04,16843,2126,1,1,0,0
4,7,2013-03-03,0,0,0,0,0,0
352,7,2013-03-03,0,0,0,0,0,0
416,7,2013-03-03,0,0,0,0,0,0
458,7,2013-03-03,0,0,0,0,0,0
511,7,2013-03-03,0,0,0,0,0,0
574,7,2013-03-03,0,0,0,0,0,0
576,7,2013-03-03,0,0,0,0,0,0
723,7,2013-03-03,0,0,0,0,0,0
840,7,2013-03-03,0,0,0,0,0,0
905,7,2013-03-03,0,0,0,0,0,0
4,6,2013-03-02,10541,1557,1,0,0,0
352,6,2013-03-02,7037,668,1,0,0,0
416,6,2013-03-02,9754,1235,1,0,0,0
458,6,2013-03-02,10084,945,1,0,0,0
511,6,2013-03-02,5793,851,1,0,0,0
574,6,2013-03-02,8372,694,1,0,0,0
576,6,2013-03-02,7409,1074,1,0,0,0
723,6,2013-03-02,5963,549,1,0,0,0
840,6,2013-03-02,4700,671,1,0,0,0
905,6,2013-03-02,11321,1596,1,0,0,0
4,5,2013-03-01,9873,1380,1,0,0,0
352,5,2013-03-01,6748,676,1,0,0,0
416,5,2013-03-01,9767,1340,1,0,0,0
458,5,2013-03-01,6578,647,1,0,0,0
511,5,2013-03-01,4940,797,1,0,0,0
574,5,2013-03-01,6767,590,1,0,0,0
576,5,2013-03-01,6249,974,1,0,0,0
723,5,2013-03-01,4734,420,1,0,0,0
840,5,2013-03-01,7137,1067,1,0,0,0
905,5,2013-03-01,10335,1460,1,0,0,0
4,4,2013-02-28,10697,1429,1,0,0,0
352,4,2013-02-28,8262,735,1,0,0,0
416,4,2013-02-28,9775,1325,1,0,0,0
458,4,2013-02-28,6181,567,1,0,0,0
511,4,2013-02-28,5354,791,1,0,0,0
574,4,2013-02-28,6935,565,1,0,0,0
576,4,2013-02-28,6750,974,1,0,0,0
723,4,2013-02-28,4999,429,1,0,0,0
840,4,2013-02-28,7175,1089,1,0,0,0
905,4,2013-02-28,10304,1509,1,0,0,0
4,3,2013-02-27,7256,1082,1,0,0,0
352,3,2013-02-27,5994,600,1,0,0,0
416,3,2013-02-27,9151,1253,1,0,0,0
458,3,2013-02-27,5174,501,1,0,0,0
511,3,2013-02-27,4676,737,1,0,0,0
574,3,2013-02-27,6527,547,1,0,0,0
576,3,2013-02-27,5140,764,1,0,0,0
723,3,2013-02-27,4212,398,1,0,0,0
840,3,2013-02-27,7186,1091,1,0,0,0
905,3,2013-02-27,8133,1257,1,0,0,0
4,2,2013-02-26,7199,1113,1,0,0,0
352,2,2013-02-26,5161,540,1,0,0,0
416,2,2013-02-26,8478,1209,1,0,0,0
458,2,2013-02-26,5297,583,1,0,0,0
511,2,2013-02-26,4635,716,1,0,0,0
574,2,2013-02-26,5750,480,1,0,0,0
576,2,2013-02-26,4903,775,1,0,0,0
723,2,2013-02-26,4646,415,1,0,0,0
840,2,2013-02-26,6458,1019,1,0,0,0
905,2,2013-02-26,8262,1306,1,0,0,0
4,1,2013-02-25,7158,1143,1,0,0,0
352,1,2013-02-25,5477,573,1,0,0,0
416,1,2013-02-25,8778,1182,1,0,0,0
458,1,2013-02-25,5042,543,1,0,0,0
511,1,2013-02-25,4579,737,1,0,0,0
574,1,2013-02-25,5620,536,1,0,0,0
576,1,2013-02-25,4917,812,1,0,0,0
723,1,2013-02-25,3425,348,1,0,0,0
840,1,2013-02-25,6217,1000,1,0,0,0
905,1,2013-02-25,7520,1206,1,0,0,0
4,7,2013-02-24,0,0,0,0,0,0
352,7,2013-02-24,0,0,0,0,0,0
416,7,2013-02-24,0,0,0,0,0,0
458,7,2013-02-24,0,0,0,0,0,0
511,7,2013-02-24,0,0,0,0,0,0
574,7,2013-02-24,0,0,0,0,0,0
576,7,2013-02-24,0,0,0,0,0,0
723,7,2013-02-24,0,0,0,0,0,0
840,7,2013-02-24,0,0,0,0,0,0
905,7,2013-02-24,0,0,0,0,0,0
4,6,2013-02-23,9708,1436,1,0,0,0
352,6,2013-02-23,6080,635,1,0,0,0
416,6,2013-02-23,8690,1189,1,0,0,0
458,6,2013-02-23,9378,877,1,0,0,0
511,6,2013-02-23,5325,775,1,0,0,0
574,6,2013-02-23,8372,652,1,0,0,0
576,6,2013-02-23,5671,873,1,0,0,0
723,6,2013-02-23,5619,498,1,0,0,0
840,6,2013-02-23,4133,613,1,0,0,0
905,6,2013-02-23,7176,1119,1,0,0,0
4,5,2013-02-22,10623,1415,1,1,0,0
352,5,2013-02-22,7535,717,1,1,0,0
416,5,2013-02-22,10471,1312,1,1,0,0
458,5,2013-02-22,7486,742,1,1,0,0
511,5,2013-02-22,5441,831,1,1,0,0
574,5,2013-02-22,8560,635,1,1,0,0
576,5,2013-02-22,7678,1014,1,1,0,0
723,5,2013-02-22,6203,501,1,1,0,0
840,5,2013-02-22,7220,1019,1,1,0,0
905,5,2013-02-22,9835,1461,1,1,0,0
4,4,2013-02-21,9303,1262,1,1,0,0
352,4,2013-02-21,6830,627,1,1,0,0
416,4,2013-02-21,10666,1372,1,1,0,0
458,4,2013-02-21,7338,705,1,1,0,0
511,4,2013-02-21,5515,791,1,1,0,0
574,4,2013-02-21,7566,619,1,1,0,0
576,4,2013-02-21,7112,941,1,1,0,0
723,4,2013-02-21,5707,465,1,1,0,0
840,4,2013-02-21,8131,1116,1,1,0,0
905,4,2013-02-21,8999,1326,1,1,0,0
4,3,2013-02-20,8906,1197,1,1,0,0
352,3,2013-02-20,6379,610,1,1,0,0
416,3,2013-02-20,10910,1365,1,1,0,0
458,3,2013-02-20,6219,632,1,1,0,0
511,3,2013-02-20,5546,785,1,1,0,0
574,3,2013-02-20,8591,675,1,1,0,0
576,3,2013-02-20,6378,864,1,1,0,0
723,3,2013-02-20,5314,454,1,1,0,0
840,3,2013-02-20,7886,1075,1,1,0,0
905,3,2013-02-20,10613,1444,1,1,0,0
4,2,2013-02-19,9719,1295,1,1,0,0
352,2,2013-02-19,6800,619,1,1,0,0
416,2,2013-02-19,11664,1424,1,1,0,0
458,2,2013-02-19,6053,607,1,1,0,0
511,2,2013-02-19,5809,815,1,1,0,0
574,2,2013-02-19,8887,670,1,1,0,0
576,2,2013-02-19,6870,906,1,1,0,0
723,2,2013-02-19,5090,430,1,1,0,0
840,2,2013-02-19,8756,1187,1,1,0,0
905,2,2013-02-19,10437,1436,1,1,0,0
4,1,2013-02-18,13163,1660,1,1,0,0
352,1,2013-02-18,8743,731,1,1,0,0
416,1,2013-02-18,14740,1649,1,1,0,0
458,1,2013-02-18,9270,788,1,1,0,0
511,1,2013-02-18,7153,939,1,1,0,0
574,1,2013-02-18,10968,807,1,1,0,0
576,1,2013-02-18,10061,1263,1,1,0,0
723,1,2013-02-18,7799,612,1,1,0,0
840,1,2013-02-18,10391,1334,1,1,0,0
905,1,2013-02-18,15087,1939,1,1,0,0
4,7,2013-02-17,0,0,0,0,0,0
352,7,2013-02-17,0,0,0,0,0,0
416,7,2013-02-17,0,0,0,0,0,0
458,7,2013-02-17,0,0,0,0,0,0
511,7,2013-02-17,0,0,0,0,0,0
574,7,2013-02-17,0,0,0,0,0,0
576,7,2013-02-17,0,0,0,0,0,0
723,7,2013-02-17,0,0,0,0,0,0
840,7,2013-02-17,0,0,0,0,0,0
905,7,2013-02-17,0,0,0,0,0,0
4,6,2013-02-16,9757,1432,1,0,0,0
352,6,2013-02-16,6311,665,1,0,0,0
416,6,2013-02-16,8654,1237,1,0,0,0
458,6,2013-02-16,8985,871,1,0,0,0
511,6,2013-02-16,5308,816,1,0,0,0
574,6,2013-02-16,8470,669,1,0,0,0
576,6,2013-02-16,6503,995,1,0,0,0
723,6,2013-02-16,5797,533,1,0,0,0
840,6,2013-02-16,4507,669,1,0,0,0
905,6,2013-02-16,8258,1284,1,0,0,0
4,5,2013-02-15,7993,1147,1,0,0,0
352,5,2013-02-15,6182,641,1,0,0,0
416,5,2013-02-15,8718,1218,1,0,0,0
458,5,2013-02-15,4967,528,1,0,0,0
511,5,2013-02-15,5223,790,1,0,0,0
574,5,2013-02-15,5754,490,1,0,0,0
576,5,2013-02-15,4806,796,1,0,0,0
723,5,2013-02-15,4688,442,1,0,0,0
840,5,2013-02-15,6088,912,1,0,0,0
905,5,2013-02-15,7388,1194,1,0,0,0
4,4,2013-02-14,8239,1219,1,0,0,0
352,4,2013-02-14,6098,660,1,0,0,0
416,4,2013-02-14,9373,1339,1,0,0,0
458,4,2013-02-14,5547,576,1,0,0,0
511,4,2013-02-14,5019,731,1,0,0,0
574,4,2013-02-14,6942,584,1,0,0,0
576,4,2013-02-14,5170,799,1,0,0,0
723,4,2013-02-14,4825,447,1,0,0,0
840,4,2013-02-14,7064,1086,1,0,0,0
905,4,2013-02-14,7896,1274,1,0,0,0
4,3,2013-02-13,7983,1193,1,0,0,0
352,3,2013-02-13,5826,606,1,0,0,0
416,3,2013-02-13,7951,1135,1,0,0,0
458,3,2013-02-13,5723,561,1,0,0,0
511,3,2013-02-13,4413,713,1,0,0,0
574,3,2013-02-13,6332,566,1,0,0,0
576,3,2013-02-13,4861,753,1,0,0,0
723,3,2013-02-13,4144,392,1,0,0,0
840,3,2013-02-13,6640,1104,1,0,0,0
905,3,2013-02-13,7676,1261,1,0,0,0
4,2,2013-02-12,7800,1199,1,0,0,0
352,2,2013-02-12,5013,521,1,0,0,0
416,2,2013-02-12,7404,1142,1,0,0,0
458,2,2013-02-12,5191,524,1,0,0,0
511,2,2013-02-12,4746,710,1,0,0,0
574,2,2013-02-12,6006,484,1,0,0,0
576,2,2013-02-12,4834,828,1,0,0,0
723,2,2013-02-12,3718,331,1,0,0,0
840,2,2013-02-12,5919,930,1,0,0,0
905,2,2013-02-12,8366,1307,1,0,0,0
4,1,2013-02-11,8907,1386,1,0,0,0
352,1,2013-02-11,5694,616,1,0,0,0
416,1,2013-02-11,9034,1315,1,0,0,0
458,1,2013-02-11,5861,617,1,0,0,0
511,1,2013-02-11,5358,835,1,0,0,0
574,1,2013-02-11,6294,549,1,0,0,0
576,1,2013-02-11,5477,898,1,0,0,0
723,1,2013-02-11,4474,411,1,0,0,0
840,1,2013-02-11,7003,1091,1,0,0,0
905,1,2013-02-11,5780,819,1,0,0,0
4,7,2013-02-10,0,0,0,0,0,0
352,7,2013-02-10,0,0,0,0,0,0
416,7,2013-02-10,0,0,0,0,0,0
458,7,2013-02-10,0,0,0,0,0,0
511,7,2013-02-10,0,0,0,0,0,0
574,7,2013-02-10,0,0,0,0,0,0
576,7,2013-02-10,0,0,0,0,0,0
723,7,2013-02-10,0,0,0,0,0,0
840,7,2013-02-10,0,0,0,0,0,0
905,7,2013-02-10,0,0,0,0,0,0
4,6,2013-02-09,10095,1480,1,0,0,0
352,6,2013-02-09,7017,682,1,0,0,0
416,6,2013-02-09,8989,1207,1,0,0,0
458,6,2013-02-09,7971,822,1,0,0,0
511,6,2013-02-09,6004,807,1,0,0,0
574,6,2013-02-09,7928,672,1,0,0,0
576,6,2013-02-09,6645,989,1,0,0,0
723,6,2013-02-09,6211,562,1,0,0,0
840,6,2013-02-09,4389,635,1,0,0,0
905,6,2013-02-09,9338,1426,1,0,0,0
4,5,2013-02-08,9965,1380,1,1,0,1
352,5,2013-02-08,7993,738,1,1,0,0
416,5,2013-02-08,10791,1319,1,1,0,0
458,5,2013-02-08,7427,702,1,1,0,0
511,5,2013-02-08,5479,804,1,1,0,0
574,5,2013-02-08,8823,678,1,1,0,0
576,5,2013-02-08,6601,969,1,1,0,1
723,5,2013-02-08,6307,514,1,1,0,0
840,5,2013-02-08,7965,1101,1,1,0,0
905,5,2013-02-08,12135,1428,1,1,0,0
4,4,2013-02-07,10162,1379,1,1,0,1
352,4,2013-02-07,6445,641,1,1,0,0
416,4,2013-02-07,11443,1443,1,1,0,0
458,4,2013-02-07,7176,673,1,1,0,0
511,4,2013-02-07,5581,812,1,1,0,0
574,4,2013-02-07,8483,644,1,1,0,0
576,4,2013-02-07,7227,952,1,1,0,1
723,4,2013-02-07,5733,500,1,1,0,0
840,4,2013-02-07,8235,1118,1,1,0,0
905,4,2013-02-07,9861,1542,1,1,0,0
4,3,2013-02-06,10095,1411,1,1,0,1
352,3,2013-02-06,6282,621,1,1,0,0
416,3,2013-02-06,11284,1383,1,1,0,0
458,3,2013-02-06,7438,656,1,1,0,0
511,3,2013-02-06,6120,882,1,1,0,0
574,3,2013-02-06,7697,605,1,1,0,0
576,3,2013-02-06,7476,1027,1,1,0,1
723,3,2013-02-06,5740,483,1,1,0,0
840,3,2013-02-06,9521,1251,1,1,0,0
905,3,2013-02-06,9965,1418,1,1,0,0
4,2,2013-02-05,11353,1489,1,1,0,1
352,2,2013-02-05,7790,661,1,1,0,0
416,2,2013-02-05,10399,1297,1,1,0,0
458,2,2013-02-05,7144,687,1,1,0,0
511,2,2013-02-05,5730,827,1,1,0,0
574,2,2013-02-05,9992,710,1,1,0,0
576,2,2013-02-05,8594,1078,1,1,0,1
723,2,2013-02-05,6612,530,1,1,0,0
840,2,2013-02-05,7886,1056,1,1,0,0
905,2,2013-02-05,12129,1697,1,1,0,0
4,1,2013-02-04,13937,1750,1,1,0,1
352,1,2013-02-04,8520,748,1,1,0,0
416,1,2013-02-04,14366,1642,1,1,0,0
458,1,2013-02-04,8637,737,1,1,0,0
511,1,2013-02-04,7233,949,1,1,0,0
574,1,2013-02-04,11469,784,1,1,0,0
576,1,2013-02-04,10506,1267,1,1,0,1
723,1,2013-02-04,8752,633,1,1,0,0
840,1,2013-02-04,10810,1378,1,1,0,0
905,1,2013-02-04,15423,1885,1,1,0,0
4,7,2013-02-03,0,0,0,0,0,0
352,7,2013-02-03,0,0,0,0,0,0
416,7,2013-02-03,0,0,0,0,0,0
458,7,2013-02-03,0,0,0,0,0,0
511,7,2013-02-03,0,0,0,0,0,0
574,7,2013-02-03,0,0,0,0,0,0
576,7,2013-02-03,0,0,0,0,0,0
723,7,2013-02-03,0,0,0,0,0,0
840,7,2013-02-03,0,0,0,0,0,0
